Country,ds,y_tr,y_repr_tr,adjusted_val,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Ghana,1994-01-01,56.1,62.6,-6.5,,,,,
Guatemala,1994-01-01,63.7,62.6,1.1000000000000014,,,,,
Honduras,1994-01-01,66.6,62.6,3.999999999999993,,,,,
India,1994-01-01,60.2,62.6,-2.3999999999999986,,,,,
Indonesia,1994-01-01,64.9,62.6,2.3000000000000043,,,,,
Iran,1994-01-01,67.5,62.6,4.899999999999999,,,,,
Iraq,1994-01-01,66.7,62.6,4.100000000000001,,,,,
Kenya,1994-01-01,56.3,62.6,-6.300000000000004,,,,,
Kiribati,1994-01-01,62.7,62.6,0.10000000000000142,,,,,
Libya,1994-01-01,70.7,62.6,8.100000000000001,,,,,
Maldives,1994-01-01,66.5,62.6,3.8999999999999986,,,,,
Marshall Islands,1994-01-01,62.6,62.6,0.0,,,,,
Mauritania,1994-01-01,60.3,62.6,-2.3000000000000043,,,,,
Mongolia,1994-01-01,60.4,62.6,-2.200000000000003,,,,,
Morocco,1994-01-01,64.3,62.6,1.6999999999999957,,,,,
Myanmar,1994-01-01,58.0,62.6,-4.600000000000001,,,,,
Namibia,1994-01-01,59.8,62.6,-2.8000000000000043,,,,,
Nauru,1994-01-01,61.5,62.6,-1.1000000000000014,,,,,
Nicaragua,1994-01-01,65.2,62.6,2.6000000000000014,,,,,
Oman,1994-01-01,71.4,62.6,8.800000000000004,,,,,
Pakistan,1994-01-01,60.1,62.6,-2.5,,,,,
Palau,1994-01-01,62.9,62.6,0.29999999999999716,,,,,
Papua New Guinea,1994-01-01,60.8,62.6,-1.8000000000000043,,,,,
Sao Tome and Principe,1994-01-01,61.1,62.6,-1.5,,,,,
Solomon Islands,1994-01-01,66.2,62.6,3.6000000000000014,,,,,
South Africa,1994-01-01,62.6,62.6,0.0,,,,,
Tajikistan,1994-01-01,57.5,62.6,-5.100000000000001,,,,,
Tuvalu,1994-01-01,62.9,62.6,0.29999999999999716,,,,,
Zimbabwe,1994-01-01,52.6,62.6,-10.0,,,,,
Algeria,1995-01-01,67.5,62.3,5.200000000000003,,,,,
Bangladesh,1995-01-01,59.5,62.3,-2.799999999999997,,,,,
Bolivia,1995-01-01,59.5,62.3,-2.799999999999997,,,,,
Botswana,1995-01-01,55.1,62.3,-7.199999999999996,,,,,
Congo,1995-01-01,53.6,62.3,-8.699999999999996,,,,,
Egypt,1995-01-01,66.3,62.3,4.0,,,,,
El Salvador,1995-01-01,66.3,62.3,4.0,,,,,
Gabon,1995-01-01,60.7,62.3,-1.5999999999999943,,,,,
Ghana,1995-01-01,56.6,62.3,-5.699999999999996,,,,,
Guatemala,1995-01-01,64.2,62.3,1.9000000000000057,,,,,
Honduras,1995-01-01,67.1,62.3,4.799999999999997,,,,,
India,1995-01-01,60.6,62.3,-1.6999999999999957,,,,,
Indonesia,1995-01-01,65.2,62.3,2.9000000000000057,,,,,
Iran,1995-01-01,67.8,62.3,5.5,,,,,
Iraq,1995-01-01,66.5,62.3,4.200000000000003,,,,,
Kenya,1995-01-01,55.6,62.3,-6.699999999999996,,,,,
Kiribati,1995-01-01,63.0,62.3,0.7000000000000028,,,,,
Libya,1995-01-01,71.1,62.3,8.799999999999997,,,,,
Maldives,1995-01-01,67.5,62.3,5.200000000000003,,,,,
Marshall Islands,1995-01-01,62.8,62.3,0.5,,,,,
Mauritania,1995-01-01,60.3,62.3,-2.0,,,,,
Mongolia,1995-01-01,60.6,62.3,-1.6999999999999957,,,,,
Morocco,1995-01-01,64.7,62.3,2.4000000000000057,,,,,
Myanmar,1995-01-01,58.3,62.3,-4.0,,,,,
Namibia,1995-01-01,58.6,62.3,-3.6999999999999957,,,,,
Nauru,1995-01-01,61.3,62.3,-1.0,,,,,
Nicaragua,1995-01-01,65.6,62.3,3.299999999999997,,,,,
Oman,1995-01-01,72.0,62.3,9.700000000000003,,,,,
Pakistan,1995-01-01,59.9,62.3,-2.3999999999999986,,,,,
Palau,1995-01-01,63.2,62.3,0.9000000000000057,,,,,
Papua New Guinea,1995-01-01,61.0,62.3,-1.2999999999999972,,,,,
Sao Tome and Principe,1995-01-01,61.1,62.3,-1.1999999999999957,,,,,
Solomon Islands,1995-01-01,66.4,62.3,4.1000000000000085,,,,,
South Africa,1995-01-01,62.3,62.3,0.0,,,,,
Tajikistan,1995-01-01,59.3,62.3,-3.0,,,,,
Tuvalu,1995-01-01,63.1,62.3,0.8000000000000043,,,,,
Zimbabwe,1995-01-01,50.5,62.3,-11.799999999999997,,,,,
Algeria,1996-01-01,68.7,61.5,7.200000000000003,,,,,
Bangladesh,1996-01-01,59.5,61.5,-2.0,,,,,
Bolivia,1996-01-01,60.1,61.5,-1.3999999999999986,,,,,
Botswana,1996-01-01,54.4,61.5,-7.100000000000001,,,,,
Congo,1996-01-01,53.5,61.5,-8.0,,,,,
Egypt,1996-01-01,66.7,61.5,5.200000000000003,,,,,
El Salvador,1996-01-01,67.1,61.5,5.599999999999994,,,,,
Gabon,1996-01-01,60.6,61.5,-0.8999999999999986,,,,,
Ghana,1996-01-01,56.8,61.5,-4.700000000000003,,,,,
Guatemala,1996-01-01,64.9,61.5,3.4000000000000057,,,,,
Honduras,1996-01-01,67.4,61.5,5.900000000000006,,,,,
India,1996-01-01,61.0,61.5,-0.5,,,,,
Indonesia,1996-01-01,65.4,61.5,3.9000000000000057,,,,,
Iran,1996-01-01,68.1,61.5,6.599999999999994,,,,,
Iraq,1996-01-01,66.4,61.5,4.900000000000006,,,,,
Kenya,1996-01-01,55.2,61.5,-6.299999999999997,,,,,
Kiribati,1996-01-01,63.3,61.5,1.7999999999999972,,,,,
Libya,1996-01-01,71.3,61.5,9.799999999999997,,,,,
Maldives,1996-01-01,68.7,61.5,7.200000000000003,,,,,
Marshall Islands,1996-01-01,63.0,61.5,1.5,,,,,
Mauritania,1996-01-01,60.1,61.5,-1.3999999999999986,,,,,
Mongolia,1996-01-01,60.3,61.5,-1.2000000000000028,,,,,
Morocco,1996-01-01,65.2,61.5,3.700000000000003,,,,,
Myanmar,1996-01-01,58.9,61.5,-2.6000000000000014,,,,,
Namibia,1996-01-01,56.9,61.5,-4.600000000000001,,,,,
Nauru,1996-01-01,60.5,61.5,-1.0,,,,,
Nicaragua,1996-01-01,66.1,61.5,4.599999999999994,,,,,
Oman,1996-01-01,72.2,61.5,10.700000000000003,,,,,
Pakistan,1996-01-01,60.4,61.5,-1.1000000000000014,,,,,
Palau,1996-01-01,63.6,61.5,2.1000000000000014,,,,,
Papua New Guinea,1996-01-01,61.1,61.5,-0.3999999999999986,,,,,
Sao Tome and Principe,1996-01-01,61.1,61.5,-0.3999999999999986,,,,,
Solomon Islands,1996-01-01,66.6,61.5,5.099999999999994,,,,,
South Africa,1996-01-01,61.5,61.5,0.0,,,,,
Tajikistan,1996-01-01,59.1,61.5,-2.3999999999999986,,,,,
Tuvalu,1996-01-01,63.2,61.5,1.7000000000000028,,,,,
Zimbabwe,1996-01-01,49.0,61.5,-12.5,,,,,
Algeria,1997-01-01,69.2,61.4,7.800000000000004,,,,,
Bangladesh,1997-01-01,61.4,61.4,0.0,,,,,
Bolivia,1997-01-01,60.8,61.4,-0.6000000000000014,,,,,
Botswana,1997-01-01,53.4,61.4,-8.0,,,,,
Congo,1997-01-01,47.2,61.4,-14.199999999999996,,,,,
Egypt,1997-01-01,67.2,61.4,5.800000000000004,,,,,
El Salvador,1997-01-01,67.9,61.4,6.500000000000007,,,,,
Gabon,1997-01-01,60.7,61.4,-0.6999999999999957,,,,,
Ghana,1997-01-01,57.2,61.4,-4.199999999999996,,,,,
Guatemala,1997-01-01,65.5,61.4,4.100000000000001,,,,,
Honduras,1997-01-01,67.8,61.4,6.399999999999999,,,,,
India,1997-01-01,61.4,61.4,0.0,,,,,
Indonesia,1997-01-01,65.7,61.4,4.300000000000004,,,,,
Iran,1997-01-01,68.4,61.4,7.000000000000007,,,,,
Iraq,1997-01-01,65.8,61.4,4.399999999999999,,,,,
Kenya,1997-01-01,54.8,61.4,-6.600000000000001,,,,,
Kiribati,1997-01-01,63.6,61.4,2.200000000000003,,,,,
Libya,1997-01-01,71.1,61.4,9.699999999999996,,,,,
Maldives,1997-01-01,69.2,61.4,7.800000000000004,,,,,
Marshall Islands,1997-01-01,63.2,61.4,1.8000000000000043,,,,,
Mauritania,1997-01-01,60.5,61.4,-0.8999999999999986,,,,,
Mongolia,1997-01-01,60.8,61.4,-0.6000000000000014,,,,,
Morocco,1997-01-01,65.6,61.4,4.199999999999996,,,,,
Myanmar,1997-01-01,59.2,61.4,-2.1999999999999957,,,,,
Namibia,1997-01-01,55.6,61.4,-5.799999999999997,,,,,
Nauru,1997-01-01,59.6,61.4,-1.7999999999999972,,,,,
Nicaragua,1997-01-01,66.5,61.4,5.100000000000001,,,,,
Oman,1997-01-01,72.4,61.4,11.000000000000007,,,,,
Pakistan,1997-01-01,60.6,61.4,-0.7999999999999972,,,,,
Palau,1997-01-01,64.0,61.4,2.6000000000000014,,,,,
Papua New Guinea,1997-01-01,61.4,61.4,0.0,,,,,
Sao Tome and Principe,1997-01-01,61.2,61.4,-0.19999999999999574,,,,,
Solomon Islands,1997-01-01,66.7,61.4,5.300000000000004,,,,,
South Africa,1997-01-01,60.8,61.4,-0.6000000000000014,,,,,
Tajikistan,1997-01-01,60.3,61.4,-1.1000000000000014,,,,,
Tuvalu,1997-01-01,63.4,61.4,2.0,,,,,
Zimbabwe,1997-01-01,48.0,61.4,-13.399999999999999,,,,,
Algeria,1998-01-01,69.5,62.7,6.799999999999997,,,,,
Bangladesh,1998-01-01,63.9,62.7,1.1999999999999957,,,,,
Bolivia,1998-01-01,61.3,62.7,-1.4000000000000057,,,,,
Botswana,1998-01-01,52.5,62.7,-10.200000000000003,,,,,
Congo,1998-01-01,50.9,62.7,-11.800000000000004,,,,,
Egypt,1998-01-01,67.5,62.7,4.799999999999997,,,,,
El Salvador,1998-01-01,68.5,62.7,5.799999999999997,,,,,
Gabon,1998-01-01,60.8,62.7,-1.9000000000000057,,,,,
Ghana,1998-01-01,57.6,62.7,-5.100000000000001,,,,,
Guatemala,1998-01-01,66.1,62.7,3.3999999999999915,,,,,
Honduras,1998-01-01,62.7,62.7,0.0,,,,,
India,1998-01-01,61.8,62.7,-0.9000000000000057,,,,,
Indonesia,1998-01-01,66.0,62.7,3.299999999999997,,,,,
Iran,1998-01-01,68.7,62.7,6.0,,,,,
Iraq,1998-01-01,65.5,62.7,2.799999999999997,,,,,
Kenya,1998-01-01,54.5,62.7,-8.200000000000003,,,,,
Kiribati,1998-01-01,63.9,62.7,1.1999999999999957,,,,,
Libya,1998-01-01,71.1,62.7,8.399999999999991,,,,,
Maldives,1998-01-01,69.6,62.7,6.8999999999999915,,,,,
Marshall Islands,1998-01-01,63.4,62.7,0.6999999999999957,,,,,
Mauritania,1998-01-01,60.6,62.7,-2.1000000000000014,,,,,
Mongolia,1998-01-01,61.8,62.7,-0.9000000000000057,,,,,
Morocco,1998-01-01,66.0,62.7,3.299999999999997,,,,,
Myanmar,1998-01-01,59.8,62.7,-2.9000000000000057,,,,,
Namibia,1998-01-01,54.1,62.7,-8.600000000000001,,,,,
Nauru,1998-01-01,59.2,62.7,-3.5,,,,,
Nicaragua,1998-01-01,65.2,62.7,2.5,,,,,
Oman,1998-01-01,73.0,62.7,10.299999999999997,,,,,
Pakistan,1998-01-01,61.1,62.7,-1.6000000000000014,,,,,
Palau,1998-01-01,64.6,62.7,1.8999999999999915,,,,,
Papua New Guinea,1998-01-01,60.6,62.7,-2.1000000000000014,,,,,
Sao Tome and Principe,1998-01-01,61.2,62.7,-1.5,,,,,
Solomon Islands,1998-01-01,66.9,62.7,4.200000000000003,,,,,
South Africa,1998-01-01,60.0,62.7,-2.700000000000003,,,,,
Tajikistan,1998-01-01,61.5,62.7,-1.2000000000000028,,,,,
Tuvalu,1998-01-01,63.4,62.7,0.6999999999999957,,,,,
Zimbabwe,1998-01-01,46.8,62.7,-15.900000000000006,,,,,
Algeria,1999-01-01,70.0,63.4,6.600000000000001,,,,,
Bangladesh,1999-01-01,66.2,63.4,2.8000000000000043,,,,,
Bolivia,1999-01-01,61.9,63.4,-1.5,,,,,
Botswana,1999-01-01,51.7,63.4,-11.699999999999996,,,,,
Congo,1999-01-01,52.8,63.4,-10.600000000000001,,,,,
Egypt,1999-01-01,67.7,63.4,4.300000000000004,,,,,
El Salvador,1999-01-01,69.4,63.4,6.000000000000007,,,,,
Gabon,1999-01-01,60.8,63.4,-2.6000000000000014,,,,,
Ghana,1999-01-01,58.0,63.4,-5.399999999999999,,,,,
Guatemala,1999-01-01,66.9,63.4,3.500000000000007,,,,,
Honduras,1999-01-01,68.4,63.4,5.000000000000007,,,,,
India,1999-01-01,62.2,63.4,-1.1999999999999957,,,,,
Indonesia,1999-01-01,66.2,63.4,2.8000000000000043,,,,,
Iran,1999-01-01,69.3,63.4,5.899999999999999,,,,,
Iraq,1999-01-01,66.2,63.4,2.8000000000000043,,,,,
Kenya,1999-01-01,54.5,63.4,-8.899999999999999,,,,,
Kiribati,1999-01-01,64.1,63.4,0.6999999999999957,,,,,
Libya,1999-01-01,71.1,63.4,7.699999999999996,,,,,
Maldives,1999-01-01,70.1,63.4,6.699999999999996,,,,,
Marshall Islands,1999-01-01,63.5,63.4,0.10000000000000142,,,,,
Mauritania,1999-01-01,60.8,63.4,-2.6000000000000014,,,,,
Mongolia,1999-01-01,62.5,63.4,-0.8999999999999986,,,,,
Morocco,1999-01-01,66.4,63.4,3.000000000000007,,,,,
Myanmar,1999-01-01,59.9,63.4,-3.5,,,,,
Namibia,1999-01-01,53.0,63.4,-10.399999999999999,,,,,
Nauru,1999-01-01,58.8,63.4,-4.600000000000001,,,,,
Nicaragua,1999-01-01,67.1,63.4,3.6999999999999957,,,,,
Oman,1999-01-01,73.2,63.4,9.800000000000004,,,,,
Pakistan,1999-01-01,61.7,63.4,-1.6999999999999957,,,,,
Palau,1999-01-01,65.2,63.4,1.8000000000000043,,,,,
Papua New Guinea,1999-01-01,61.7,63.4,-1.6999999999999957,,,,,
Sao Tome and Principe,1999-01-01,61.4,63.4,-2.0,,,,,
Solomon Islands,1999-01-01,67.1,63.4,3.6999999999999957,,,,,
South Africa,1999-01-01,59.2,63.4,-4.199999999999996,,,,,
Tajikistan,1999-01-01,62.6,63.4,-0.7999999999999972,,,,,
Tuvalu,1999-01-01,63.4,63.4,0.0,,,,,
Zimbabwe,1999-01-01,45.2,63.4,-18.199999999999996,,,,,
Algeria,2000-01-01,70.5,63.3,7.200000000000003,,,,,
Bangladesh,2000-01-01,65.8,63.3,2.5,,,,,
Bolivia,2000-01-01,62.3,63.3,-1.0,,,,,
Botswana,2000-01-01,51.0,63.3,-12.299999999999997,,,,,
Congo,2000-01-01,53.7,63.3,-9.599999999999994,,,,,
Egypt,2000-01-01,68.0,63.3,4.700000000000003,,,,,
El Salvador,2000-01-01,69.9,63.3,6.6000000000000085,,,,,
Gabon,2000-01-01,61.1,63.3,-2.1999999999999957,,,,,
Ghana,2000-01-01,58.2,63.3,-5.099999999999994,,,,,
Guatemala,2000-01-01,67.4,63.3,4.1000000000000085,,,,,
Honduras,2000-01-01,68.7,63.3,5.400000000000006,,,,,
India,2000-01-01,62.7,63.3,-0.5999999999999943,,,,,
Indonesia,2000-01-01,66.4,63.3,3.1000000000000085,,,,,
Iran,2000-01-01,69.7,63.3,6.400000000000006,,,,,
Iraq,2000-01-01,66.8,63.3,3.5,,,,,
Kenya,2000-01-01,54.4,63.3,-8.899999999999999,,,,,
Kiribati,2000-01-01,64.4,63.3,1.1000000000000085,,,,,
Libya,2000-01-01,70.7,63.3,7.400000000000006,,,,,
Maldives,2000-01-01,70.9,63.3,7.6000000000000085,,,,,
Marshall Islands,2000-01-01,63.3,63.3,0.0,,,,,
Mauritania,2000-01-01,61.0,63.3,-2.299999999999997,,,,,
Mongolia,2000-01-01,62.9,63.3,-0.3999999999999986,,,,,
Morocco,2000-01-01,66.8,63.3,3.5,,,,,
Myanmar,2000-01-01,60.2,63.3,-3.0999999999999943,,,,,
Namibia,2000-01-01,52.0,63.3,-11.299999999999997,,,,,
Nauru,2000-01-01,58.7,63.3,-4.599999999999994,,,,,
Nicaragua,2000-01-01,67.2,63.3,3.9000000000000057,,,,,
Oman,2000-01-01,73.5,63.3,10.200000000000003,,,,,
Pakistan,2000-01-01,62.1,63.3,-1.1999999999999957,,,,,
Palau,2000-01-01,65.9,63.3,2.6000000000000085,,,,,
Papua New Guinea,2000-01-01,61.7,63.3,-1.5999999999999943,,,,,
Sao Tome and Principe,2000-01-01,61.7,63.3,-1.5999999999999943,,,,,
Solomon Islands,2000-01-01,67.2,63.3,3.9000000000000057,,,,,
South Africa,2000-01-01,58.5,63.3,-4.799999999999997,,,,,
Tajikistan,2000-01-01,63.3,63.3,0.0,,,,,
Tuvalu,2000-01-01,63.5,63.3,0.20000000000000284,,,,,
Zimbabwe,2000-01-01,44.7,63.3,-18.599999999999994,,,,,
Algeria,2001-01-01,70.8,63.6,7.199999999999996,,,,,
Bangladesh,2001-01-01,66.1,63.6,2.499999999999993,,,,,
Bolivia,2001-01-01,62.8,63.6,-0.8000000000000043,,,,,
Botswana,2001-01-01,50.7,63.6,-12.899999999999999,,,,,
Congo,2001-01-01,54.4,63.6,-9.200000000000003,,,,,
Egypt,2001-01-01,68.3,63.6,4.699999999999996,,,,,
El Salvador,2001-01-01,69.6,63.6,5.999999999999993,,,,,
Gabon,2001-01-01,61.3,63.6,-2.3000000000000043,,,,,
Ghana,2001-01-01,58.1,63.6,-5.5,,,,,
Guatemala,2001-01-01,67.9,63.6,4.300000000000004,,,,,
Honduras,2001-01-01,69.0,63.6,5.399999999999999,,,,,
India,2001-01-01,63.1,63.6,-0.5,,,,,
Indonesia,2001-01-01,66.8,63.6,3.1999999999999957,,,,,
Iran,2001-01-01,70.0,63.6,6.399999999999999,,,,,
Iraq,2001-01-01,67.0,63.6,3.3999999999999986,,,,,
Kenya,2001-01-01,54.5,63.6,-9.100000000000001,,,,,
Kiribati,2001-01-01,64.7,63.6,1.1000000000000014,,,,,
Libya,2001-01-01,70.9,63.6,7.300000000000004,,,,,
Maldives,2001-01-01,72.2,63.6,8.600000000000001,,,,,
Marshall Islands,2001-01-01,63.6,63.6,0.0,,,,,
Mauritania,2001-01-01,61.2,63.6,-2.3999999999999986,,,,,
Mongolia,2001-01-01,63.3,63.6,-0.30000000000000426,,,,,
Morocco,2001-01-01,67.2,63.6,3.6000000000000014,,,,,
Myanmar,2001-01-01,60.4,63.6,-3.200000000000003,,,,,
Namibia,2001-01-01,51.3,63.6,-12.300000000000004,,,,,
Nauru,2001-01-01,58.3,63.6,-5.300000000000004,,,,,
Nicaragua,2001-01-01,67.2,63.6,3.6000000000000014,,,,,
Oman,2001-01-01,73.8,63.6,10.199999999999996,,,,,
Pakistan,2001-01-01,62.4,63.6,-1.2000000000000028,,,,,
Palau,2001-01-01,66.6,63.6,2.999999999999993,,,,,
Papua New Guinea,2001-01-01,61.8,63.6,-1.8000000000000043,,,,,
Sao Tome and Principe,2001-01-01,62.0,63.6,-1.6000000000000014,,,,,
Solomon Islands,2001-01-01,67.4,63.6,3.8000000000000043,,,,,
South Africa,2001-01-01,57.3,63.6,-6.300000000000004,,,,,
Tajikistan,2001-01-01,64.1,63.6,0.4999999999999929,,,,,
Tuvalu,2001-01-01,63.5,63.6,-0.10000000000000142,,,,,
Zimbabwe,2001-01-01,42.0,63.6,-21.6,,,,,
Algeria,2002-01-01,71.2,63.7,7.5,,,,,
Bangladesh,2002-01-01,66.6,63.7,2.8999999999999915,,,,,
Bolivia,2002-01-01,63.3,63.7,-0.4000000000000057,,,,,
Botswana,2002-01-01,50.6,63.7,-13.100000000000001,,,,,
Congo,2002-01-01,55.1,63.7,-8.600000000000001,,,,,
Egypt,2002-01-01,68.6,63.7,4.8999999999999915,,,,,
El Salvador,2002-01-01,70.2,63.7,6.5,,,,,
Gabon,2002-01-01,61.3,63.7,-2.4000000000000057,,,,,
Ghana,2002-01-01,58.6,63.7,-5.100000000000001,,,,,
Guatemala,2002-01-01,68.4,63.7,4.700000000000003,,,,,
Honduras,2002-01-01,69.4,63.7,5.700000000000003,,,,,
India,2002-01-01,63.6,63.7,-0.10000000000000142,,,,,
Indonesia,2002-01-01,67.1,63.7,3.3999999999999915,,,,,
Iran,2002-01-01,70.4,63.7,6.700000000000003,,,,,
Iraq,2002-01-01,67.1,63.7,3.3999999999999915,,,,,
Kenya,2002-01-01,55.0,63.7,-8.700000000000003,,,,,
Kiribati,2002-01-01,64.8,63.7,1.0999999999999943,,,,,
Libya,2002-01-01,71.0,63.7,7.299999999999997,,,,,
Maldives,2002-01-01,73.3,63.7,9.599999999999994,,,,,
Marshall Islands,2002-01-01,63.7,63.7,0.0,,,,,
Mauritania,2002-01-01,61.3,63.7,-2.4000000000000057,,,,,
Mongolia,2002-01-01,63.5,63.7,-0.20000000000000284,,,,,
Morocco,2002-01-01,67.5,63.7,3.799999999999997,,,,,
Myanmar,2002-01-01,60.7,63.7,-3.0,,,,,
Namibia,2002-01-01,51.3,63.7,-12.400000000000006,,,,,
Nauru,2002-01-01,58.2,63.7,-5.5,,,,,
Nicaragua,2002-01-01,67.2,63.7,3.5,,,,,
Oman,2002-01-01,73.9,63.7,10.200000000000003,,,,,
Pakistan,2002-01-01,62.6,63.7,-1.1000000000000014,,,,,
Palau,2002-01-01,67.0,63.7,3.299999999999997,,,,,
Papua New Guinea,2002-01-01,61.7,63.7,-2.0,,,,,
Sao Tome and Principe,2002-01-01,62.6,63.7,-1.1000000000000014,,,,,
Solomon Islands,2002-01-01,67.5,63.7,3.799999999999997,,,,,
South Africa,2002-01-01,55.7,63.7,-8.0,,,,,
Tajikistan,2002-01-01,64.8,63.7,1.0999999999999943,,,,,
Tuvalu,2002-01-01,63.6,63.7,-0.10000000000000142,,,,,
Zimbabwe,2002-01-01,44.6,63.7,-19.1,,,,,
Algeria,2003-01-01,71.3,64.2,7.099999999999994,,,,,
Bangladesh,2003-01-01,66.8,64.2,2.5999999999999943,,,,,
Bolivia,2003-01-01,63.6,64.2,-0.6000000000000014,,,,,
Botswana,2003-01-01,50.9,64.2,-13.300000000000004,,,,,
Congo,2003-01-01,55.9,64.2,-8.300000000000004,,,,,
Egypt,2003-01-01,68.4,64.2,4.200000000000003,,,,,
El Salvador,2003-01-01,70.1,64.2,5.8999999999999915,,,,,
Gabon,2003-01-01,61.7,64.2,-2.5,,,,,
Ghana,2003-01-01,59.1,64.2,-5.100000000000001,,,,,
Guatemala,2003-01-01,68.8,64.2,4.599999999999994,,,,,
Honduras,2003-01-01,69.5,64.2,5.299999999999997,,,,,
India,2003-01-01,64.1,64.2,-0.10000000000000853,,,,,
Indonesia,2003-01-01,67.4,64.2,3.200000000000003,,,,,
Iran,2003-01-01,69.8,64.2,5.599999999999994,,,,,
Iraq,2003-01-01,65.6,64.2,1.3999999999999915,,,,,
Kenya,2003-01-01,55.6,64.2,-8.600000000000001,,,,,
Kiribati,2003-01-01,65.0,64.2,0.7999999999999972,,,,,
Libya,2003-01-01,71.1,64.2,6.8999999999999915,,,,,
Maldives,2003-01-01,74.1,64.2,9.899999999999991,,,,,
Marshall Islands,2003-01-01,63.7,64.2,-0.5,,,,,
Mauritania,2003-01-01,61.3,64.2,-2.9000000000000057,,,,,
Mongolia,2003-01-01,64.2,64.2,0.0,,,,,
Morocco,2003-01-01,67.9,64.2,3.700000000000003,,,,,
Myanmar,2003-01-01,61.0,64.2,-3.200000000000003,,,,,
Namibia,2003-01-01,51.1,64.2,-13.100000000000001,,,,,
Nauru,2003-01-01,58.1,64.2,-6.100000000000001,,,,,
Nicaragua,2003-01-01,67.2,64.2,3.0,,,,,
Oman,2003-01-01,74.1,64.2,9.899999999999991,,,,,
Pakistan,2003-01-01,62.8,64.2,-1.4000000000000057,,,,,
Palau,2003-01-01,67.2,64.2,3.0,,,,,
Papua New Guinea,2003-01-01,61.8,64.2,-2.4000000000000057,,,,,
Sao Tome and Principe,2003-01-01,63.2,64.2,-1.0,,,,,
Solomon Islands,2003-01-01,67.6,64.2,3.3999999999999915,,,,,
South Africa,2003-01-01,54.3,64.2,-9.900000000000006,,,,,
Tajikistan,2003-01-01,65.6,64.2,1.3999999999999915,,,,,
Tuvalu,2003-01-01,63.6,64.2,-0.6000000000000014,,,,,
Zimbabwe,2003-01-01,43.4,64.2,-20.800000000000004,,,,,
Algeria,2004-01-01,71.8,64.8,7.0,,,,,
Bangladesh,2004-01-01,67.2,64.8,2.4000000000000057,,,,,
Bolivia,2004-01-01,64.0,64.8,-0.7999999999999972,,,,,
Botswana,2004-01-01,51.6,64.8,-13.199999999999996,,,,,
Congo,2004-01-01,57.0,64.8,-7.799999999999997,,,,,
Egypt,2004-01-01,68.6,64.8,3.799999999999997,,,,,
El Salvador,2004-01-01,70.3,64.8,5.5,,,,,
Gabon,2004-01-01,61.8,64.8,-3.0,,,,,
Ghana,2004-01-01,59.2,64.8,-5.599999999999994,,,,,
Guatemala,2004-01-01,69.2,64.8,4.400000000000006,,,,,
Honduras,2004-01-01,69.8,64.8,5.0,,,,,
India,2004-01-01,64.5,64.8,-0.29999999999999716,,,,,
Indonesia,2004-01-01,65.8,64.8,1.0,,,,,
Iran,2004-01-01,71.4,64.8,6.6000000000000085,,,,,
Iraq,2004-01-01,65.0,64.8,0.20000000000000284,,,,,
Kenya,2004-01-01,56.4,64.8,-8.399999999999999,,,,,
Kiribati,2004-01-01,65.0,64.8,0.20000000000000284,,,,,
Libya,2004-01-01,71.5,64.8,6.700000000000003,,,,,
Maldives,2004-01-01,73.5,64.8,8.700000000000003,,,,,
Marshall Islands,2004-01-01,63.7,64.8,-1.0999999999999943,,,,,
Mauritania,2004-01-01,61.6,64.8,-3.1999999999999957,,,,,
Mongolia,2004-01-01,64.8,64.8,0.0,,,,,
Morocco,2004-01-01,68.2,64.8,3.4000000000000057,,,,,
Myanmar,2004-01-01,61.2,64.8,-3.5999999999999943,,,,,
Namibia,2004-01-01,51.2,64.8,-13.599999999999994,,,,,
Nauru,2004-01-01,58.1,64.8,-6.699999999999996,,,,,
Nicaragua,2004-01-01,67.4,64.8,2.6000000000000085,,,,,
Oman,2004-01-01,74.3,64.8,9.5,,,,,
Pakistan,2004-01-01,63.1,64.8,-1.6999999999999957,,,,,
Palau,2004-01-01,67.2,64.8,2.4000000000000057,,,,,
Papua New Guinea,2004-01-01,61.8,64.8,-3.0,,,,,
Sao Tome and Principe,2004-01-01,63.7,64.8,-1.0999999999999943,,,,,
Solomon Islands,2004-01-01,67.8,64.8,3.0,,,,,
South Africa,2004-01-01,54.0,64.8,-10.799999999999997,,,,,
Tajikistan,2004-01-01,66.0,64.8,1.2000000000000028,,,,,
Tuvalu,2004-01-01,63.7,64.8,-1.0999999999999943,,,,,
Zimbabwe,2004-01-01,44.5,64.8,-20.299999999999997,,,,,
Algeria,2005-01-01,,,,72.1,64.3055473806581,0.0,14.475776634267197,78.78132401492529
Bangladesh,2005-01-01,,,,67.3,64.3055473806581,0.0,3.8265370688012115,68.13208444945931
Bolivia,2005-01-01,,,,64.4,64.3055473806581,0.0,1.4955631789593964,65.8011105596175
Botswana,2005-01-01,,,,52.6,64.3055473806581,0.0,-14.468301886792453,49.837245493865645
Congo,2005-01-01,,,,58.1,64.3055473806581,0.0,-12.649601677148842,51.65594570350925
Egypt,2005-01-01,,,,68.8,64.3055473806581,0.0,6.527421383647801,70.8329687643059
El Salvador,2005-01-01,,,,70.4,64.3055473806581,0.0,8.905141985896698,73.21068936655479
Gabon,2005-01-01,,,,62.0,64.3055473806581,0.0,-2.6119763674480656,61.69357101321003
